acct_id,contract_id,term,start_date,end_date,date_offered,date_signed,date_countersigned,add_datetime,event_name,section_name,row_name,seat_num,last_seat,num_seats,price_code,paid,printed,group_flag,consignment,comp_name,purchase_price,block_purchase_price,,description
123908,13352,12,01/01/2019,31/12/2030,25/09/2019,25/09/2019,25/09/2019,25/09/2019,RENEWALS,520,K,11,11,1,Y,Y,0,N,N,Not Comp,0,0,,
123908,13385,12,01/01/2019,31/12/2030,25/09/2019,25/09/2019,25/09/2019,25/09/2019,RENEWALS,520,K,12,12,1,Y,Y,0,N,N,Not Comp,0,0,,
123908,13401,12,01/01/2019,31/12/2030,25/09/2019,25/09/2019,25/09/2019,25/09/2019,RENEWALS,520,K,13,13,1,Y,Y,0,N,N,Not Comp,0,0,,
293209,13225,2,01/09/2019,31/12/2021,29/08/2019,29/08/2019,29/08/2019,29/08/2019,RENEWALS,520,K,14,15,2,DY15,Y,0,N,N,Not Comp,1500,3000,,
148734,13630,12,01/01/2019,31/12/2030,26/09/2019,26/09/2019,26/09/2019,26/09/2019,RENEWALS,520,K,16,23,8,Y,Y,0,N,N,Not Comp,0,0,,
293209,13226,2,01/09/2019,31/12/2021,29/08/2019,29/08/2019,29/08/2019,29/08/2019,RENEWALS,520,K,24,25,2,DY15,Y,0,N,N,Not Comp,1500,3000,,
151852,14240,1,01/06/2020,31/05/2022,24/06/2020,24/06/2020,24/06/2020,24/06/2020,RENEWALS,521,A,1,1,1,1DY,Y,0,N,N,Not Comp,1250,1250,,
148999,12353,3,01/01/2019,31/12/2021,01/11/2018,01/11/2018,01/11/2018,01/11/2018,RENEWALS,521,A,2,3,2,3DY,Y,0,N,N,Not Comp,4000,8000,,
144855,13940,2,01/01/2020,31/12/2022,08/01/2020,08/01/2020,08/01/2020,08/01/2020,RENEWALS,521,A,4,5,2,1DY,Y,0,N,N,Not Comp,1250,2500,,
148734,10980,5,01/01/2017,31/12/2021,12/05/2017,12/05/2017,12/05/2017,12/05/2017,RENEWALS,521,A,6,6,1,Y,Y,0,Y,N,Not Comp,0,0,,
102238,12257,3,01/07/2018,30/06/2021,14/09/2018,14/09/2018,14/09/2018,14/09/2018,RENEWALS,521,A,9,11,3,3DP,Y,0,N,N,Not Comp,4700,14100,,
118365,14385,3,01/01/2021,31/12/2024,14/12/2020,14/12/2020,14/12/2020,14/12/2020,RENEWALS,521,A,12,13,2,3DY,Y,0,N,N,Not Comp,4000,8000,,
146183,1835,10,01/07/2013,30/06/2023,30/08/2013,30/08/2013,30/08/2013,30/08/2013,RENEWALS,521,A,14,15,2,EXY,Y,0,N,N,Not Comp,9000,18000,,
415349,14188,3,01/03/2020,28/02/2023,21/02/2020,21/02/2020,21/02/2020,21/02/2020,RENEWALS,521,A,16,17,2,3DY,Y,0,N,N,Not Comp,4000,8000,,
148379,14905,3,01/01/2022,31/12/2024,11/11/2021,11/11/2021,11/11/2021,11/11/2021,RENEWALS,521,A,18,20,3,3DY,P,0,N,N,Not Comp,4000,12000,,
105307,11583,10,01/01/2018,31/12/2027,14/12/2017,14/12/2017,14/12/2017,14/12/2017,RENEWALS,521,A,21,26,6,10DY,Y,0,N,N,Not Comp,12500,75000,,
100026,12770,3,01/01/2019,31/12/2021,25/02/2019,25/02/2019,25/02/2019,25/02/2019,RENEWALS,521,B,1,4,4,3DP,Y,0,N,N,Not Comp,4700,18800,,
102238,12258,3,01/07/2018,30/06/2021,14/09/2018,14/09/2018,14/09/2018,14/09/2018,RENEWALS,521,B,9,11,3,3DP,Y,0,N,N,Not Comp,4700,14100,,
152579,14766,3,01/01/2022,31/12/2024,23/07/2021,23/07/2021,23/07/2021,23/07/2021,RENEWALS,521,B,14,15,2,3DY,Y,0,N,N,Not Comp,4000,8000,,
161026,14082,3,01/01/2020,31/12/2023,28/01/2020,28/01/2020,28/01/2020,28/01/2020,RENEWALS,521,B,18,19,2,3DY,Y,0,N,N,Not Comp,4000,8000,,
161026,13232,1,01/09/2019,31/12/2021,29/08/2019,29/08/2019,29/08/2019,29/08/2019,RENEWALS,521,B,20,20,1,DY15,Y,0,N,N,Not Comp,1500,1500,,
146712,13841,2,01/01/2020,31/12/2022,05/11/2019,05/11/2019,05/11/2019,05/11/2019,RENEWALS,521,B,21,22,2,1DY,Y,0,N,N,Not Comp,1250,2500,,
159376,14900,3,01/01/2022,31/12/2024,04/11/2021,04/11/2021,04/11/2021,04/11/2021,RENEWALS,521,B,23,26,4,3DY,Y,0,N,N,Not Comp,4000,16000,,
160515,10430,10,01/01/2017,31/12/2026,05/01/2017,05/01/2017,05/01/2017,05/01/2017,RENEWALS,521,C,1,2,2,10HY,Y,0,N,N,Not Comp,12500,25000,,
120911,13928,1,01/01/2020,31/12/2022,06/01/2020,06/01/2020,06/01/2020,06/01/2020,RENEWALS,521,C,4,4,1,1DY,Y,0,N,N,Not Comp,1250,1250,,
394833,13690,1,01/08/2019,31/12/2021,26/09/2019,26/09/2019,26/09/2019,26/09/2019,RENEWALS,521,C,5,6,2,DEX,Y,0,N,N,Not Comp,1950,3900,,
148734,10981,5,01/01/2017,31/12/2021,12/05/2017,12/05/2017,12/05/2017,12/05/2017,RENEWALS,521,C,7,7,1,Y,Y,0,Y,N,Not Comp,0,0,,
146886,12245,5,01/09/2018,31/08/2023,31/08/2018,31/08/2018,31/08/2018,31/08/2018,RENEWALS,521,C,8,9,2,5DY,Y,0,N,N,Not Comp,6500,13000,,
153429,13969,2,01/01/2020,31/12/2022,14/01/2020,14/01/2020,14/01/2020,14/01/2020,RENEWALS,521,C,10,11,2,1DY,Y,0,N,N,Not Comp,1250,2500,,
106024,14985,3,01/01/2022,31/12/2024,01/12/2021,01/12/2021,01/12/2021,01/12/2021,RENEWALS,521,C,12,13,2,3DY,Y,0,N,N,Not Comp,4000,8000,,
116893,12835,3,01/01/2019,31/12/2021,07/03/2019,07/03/2019,07/03/2019,07/03/2019,RENEWALS,521,C,14,17,4,3DY,Y,0,N,N,Not Comp,4000,16000,,
507483,14834,1,01/01/2022,31/12/2022,01/10/2021,01/10/2021,01/10/2021,01/10/2021,RENEWALS,521,C,18,19,2,1DY,Y,0,N,N,Not Comp,1250,2500,,
143586,13186,2,01/09/2019,31/08/2022,13/08/2019,13/08/2019,13/08/2019,13/08/2019,RENEWALS,521,C,20,21,2,1DY,Y,0,N,N,Not Comp,1250,2500,,
113926,12399,5,01/01/2019,31/12/2023,16/11/2018,16/11/2018,16/11/2018,16/11/2018,RENEWALS,521,C,22,22,1,5DY,Y,0,N,N,Not Comp,6500,6500,,
113926,13884,3,01/01/2020,31/12/2022,03/12/2019,03/12/2019,03/12/2019,03/12/2019,RENEWALS,521,C,23,24,2,3DY,Y,0,N,N,Not Comp,4000,8000,,
507699,14866,3,01/01/2022,31/12/2024,14/10/2021,14/10/2021,14/10/2021,14/10/2021,RENEWALS,521,C,25,26,2,3DY,Y,0,N,N,Not Comp,4000,8000,,
517847,14993,3,01/01/2022,31/12/2024,01/12/2021,01/12/2021,01/12/2021,01/12/2021,RENEWALS,521,D,9,11,3,3DY,Y,0,N,N,Not Comp,4000,12000,,
153429,13970,2,01/01/2020,31/12/2022,14/01/2020,14/01/2020,14/01/2020,14/01/2020,RENEWALS,521,D,12,13,2,1DY,Y,0,N,N,Not Comp,1250,2500,,
200817,12369,5,01/03/2019,29/02/2024,07/11/2018,07/11/2018,07/11/2018,07/11/2018,RENEWALS,521,D,14,15,2,5DY,Y,0,N,N,Not Comp,6500,13000,,
144855,13941,2,01/01/2020,31/12/2022,08/01/2020,08/01/2020,08/01/2020,08/01/2020,RENEWALS,521,D,16,17,2,1DY,Y,0,N,N,Not Comp,1250,2500,,
415349,14189,3,01/03/2020,28/02/2023,21/02/2020,21/02/2020,21/02/2020,21/02/2020,RENEWALS,521,D,18,19,2,3DY,Y,0,N,N,Not Comp,4000,8000,,
148734,10982,5,01/01/2017,31/12/2021,12/05/2017,12/05/2017,12/05/2017,12/05/2017,RENEWALS,521,D,20,20,1,Y,Y,0,Y,N,Not Comp,0,0,,
108162,11469,10,01/01/2018,31/12/2027,23/11/2017,23/11/2017,23/11/2017,23/11/2017,RENEWALS,521,D,21,22,2,10DY,Y,0,N,N,Not Comp,12500,25000,,
108405,14412,3,01/01/2021,31/12/2024,06/01/2021,06/01/2021,06/01/2021,06/01/2021,RENEWALS,521,E,1,3,3,3DY,Y,0,N,N,Not Comp,4000,12000,,
115318,13758,1,01/09/2019,31/12/2021,26/09/2019,26/09/2019,26/09/2019,26/09/2019,RENEWALS,521,E,4,4,1,DY15,Y,0,N,N,Not Comp,1500,1500,,
115318,12384,3,01/01/2019,31/12/2022,09/11/2018,09/11/2018,09/11/2018,09/11/2018,RENEWALS,521,E,5,6,2,3DY,Y,0,N,N,Not Comp,4000,8000,,
153429,13971,2,01/01/2020,31/12/2022,14/01/2020,14/01/2020,14/01/2020,14/01/2020,RENEWALS,521,E,12,13,2,1DY,Y,0,N,N,Not Comp,1250,2500,,
375154,13042,1,01/07/2019,31/12/2021,02/07/2019,02/07/2019,02/07/2019,02/07/2019,RENEWALS,521,E,14,15,2,DEX,Y,0,N,N,Not Comp,1950,3900,,
159038,10031,5,01/07/2016,30/06/2021,11/07/2016,11/07/2016,11/07/2016,11/07/2016,RENEWALS,521,E,16,17,2,5DY,Y,0,N,N,Not Comp,6500,13000,,
106086,11815,5,01/01/2018,31/12/2022,06/02/2018,06/02/2018,06/02/2018,06/02/2018,RENEWALS,521,E,18,19,2,5DY,Y,0,N,N,Not Comp,6500,13000,,
117357,11814,5,01/01/2018,31/12/2022,06/02/2018,06/02/2018,06/02/2018,06/02/2018,RENEWALS,521,E,20,21,2,5DY,Y,0,N,N,Not Comp,6500,13000,,
262642,11882,4,01/01/2018,31/12/2021,20/02/2018,20/02/2018,20/02/2018,20/02/2018,RENEWALS,521,E,22,25,4,3DY,Y,0,N,N,Not Comp,4000,16000,,
108405,14413,3,01/01/2021,31/12/2024,06/01/2021,06/01/2021,06/01/2021,06/01/2021,RENEWALS,521,F,1,3,3,3DY,Y,0,N,N,Not Comp,4000,12000,,
507467,14868,5,01/01/2022,31/12/2026,14/10/2021,14/10/2021,14/10/2021,14/10/2021,RENEWALS,521,F,4,5,2,5DP,P,0,N,N,Not Comp,7500,15000,,
159483,13264,1,01/09/2019,31/08/2022,06/09/2019,06/09/2019,06/09/2019,06/09/2019,RENEWALS,521,F,8,9,2,1DY,Y,0,N,N,Not Comp,1250,2500,,
146605,13240,1,01/09/2019,31/08/2022,30/08/2019,30/08/2019,30/08/2019,30/08/2019,RENEWALS,521,F,10,11,2,1DY,Y,0,N,N,Not Comp,1250,2500,,
146688,13952,1,01/01/2020,31/12/2022,08/01/2020,08/01/2020,08/01/2020,08/01/2020,RENEWALS,521,F,12,13,2,1DY,Y,0,N,N,Not Comp,1250,2500,,
120858,11772,10,01/01/2018,31/12/2027,26/01/2018,26/01/2018,26/01/2018,26/01/2018,RENEWALS,521,F,14,15,2,10DY,Y,0,N,N,Not Comp,12500,25000,,
123582,13995,2,01/01/2020,31/12/2022,14/01/2020,14/01/2020,14/01/2020,14/01/2020,RENEWALS,521,F,16,17,2,1DY,Y,0,N,N,Not Comp,1000,2000,,
121728,12007,5,01/01/2018,31/12/2022,14/05/2018,14/05/2018,14/05/2018,14/05/2018,RENEWALS,521,F,18,19,2,5DY,Y,0,N,N,Not Comp,6500,13000,,
103032,11918,10,01/01/2018,31/12/2027,05/03/2018,05/03/2018,05/03/2018,05/03/2018,RENEWALS,521,F,20,25,6,10HY,Y,0,N,N,Not Comp,12500,75000,,
112780,14258,3,01/07/2020,30/06/2023,15/07/2020,15/07/2020,15/07/2020,15/07/2020,RENEWALS,521,F,26,26,1,5DY,Y,0,N,N,Not Comp,6500,6500,,
115641,11599,4,01/01/2018,31/12/2021,19/12/2017,19/12/2017,19/12/2017,19/12/2017,RENEWALS,521,G,1,1,1,3DY,Y,0,N,N,Not Comp,4000,4000,,
148569,13948,3,01/01/2020,31/12/2022,08/01/2020,08/01/2020,08/01/2020,08/01/2020,RENEWALS,521,G,2,3,2,3DY,Y,0,N,N,Not Comp,4000,8000,,
507467,14869,5,01/01/2022,31/12/2026,14/10/2021,14/10/2021,14/10/2021,14/10/2021,RENEWALS,521,G,4,5,2,5DP,P,0,N,N,Not Comp,7500,15000,,
114464,15007,3,01/01/2022,31/12/2024,02/12/2021,02/12/2021,02/12/2021,02/12/2021,RENEWALS,521,G,6,8,3,3DY,Y,0,N,N,Not Comp,4000,12000,,
313668,14061,1,01/01/2020,31/12/2022,24/01/2020,24/01/2020,24/01/2020,24/01/2020,RENEWALS,521,G,10,11,2,1DY,Y,0,N,N,Not Comp,1250,2500,,
114464,15008,3,01/01/2022,31/12/2024,02/12/2021,02/12/2021,02/12/2021,02/12/2021,RENEWALS,521,G,12,13,2,3DY,Y,0,N,N,Not Comp,4000,8000,,
123582,14148,2,01/01/2020,31/12/2022,12/02/2020,12/02/2020,12/02/2020,12/02/2020,RENEWALS,521,G,14,17,4,1DY,Y,0,N,N,Not Comp,1000,4000,,
117953,11652,10,01/01/2018,31/12/2027,04/01/2018,04/01/2018,04/01/2018,04/01/2018,RENEWALS,521,G,18,19,2,10DY,Y,0,N,N,Not Comp,12500,25000,,
110679,12655,3,01/01/2019,31/12/2021,24/01/2019,24/01/2019,24/01/2019,24/01/2019,RENEWALS,521,G,22,23,2,3DY,Y,0,N,N,Not Comp,4000,8000,,
262386,14992,3,01/01/2022,31/12/2024,01/12/2021,01/12/2021,01/12/2021,01/12/2021,RENEWALS,521,G,24,25,2,3DY,Y,0,N,N,Not Comp,4000,8000,,
127332,11541,5,01/01/2018,31/12/2022,06/12/2017,06/12/2017,06/12/2017,06/12/2017,RENEWALS,521,G,26,26,1,5DY,Y,0,N,N,Not Comp,6500,6500,,
144212,13199,1,01/09/2018,31/07/2022,21/08/2019,21/08/2019,21/08/2019,21/08/2019,RENEWALS,521,H,3,4,2,1DY,Y,0,N,N,Not Comp,1250,2500,,
155002,13727,2,01/09/2019,31/12/2021,26/09/2019,26/09/2019,26/09/2019,26/09/2019,RENEWALS,521,H,5,7,3,DY15,Y,0,N,N,Not Comp,1500,4500,,
103852,11371,10,01/01/2018,31/12/2027,23/10/2017,23/10/2017,23/10/2017,23/10/2017,RENEWALS,521,H,8,11,4,10DY,Y,0,N,N,Not Comp,12500,50000,,
108760,11484,5,01/01/2018,31/12/2022,23/11/2017,23/11/2017,23/11/2017,23/11/2017,RENEWALS,521,H,12,13,2,5DY,Y,0,N,N,Not Comp,6500,13000,,
211896,14976,3,01/01/2022,31/12/2024,01/12/2021,01/12/2021,01/12/2021,01/12/2021,RENEWALS,521,H,14,14,1,5DY,Y,0,N,N,Not Comp,6500,6500,,
108287,14912,3,01/01/2022,31/12/2024,12/11/2021,12/11/2021,12/11/2021,12/11/2021,RENEWALS,521,H,16,19,4,3DY,Y,0,N,N,Not Comp,4000,16000,,
110679,12656,3,01/01/2019,31/12/2021,24/01/2019,24/01/2019,24/01/2019,24/01/2019,RENEWALS,521,H,23,24,2,3DY,Y,0,N,N,Not Comp,4000,8000,,
144855,13942,2,01/01/2020,31/12/2022,08/01/2020,08/01/2020,08/01/2020,08/01/2020,RENEWALS,521,J,3,4,2,1DY,Y,0,N,N,Not Comp,1250,2500,,
155002,13728,2,01/09/2019,31/12/2021,26/09/2019,26/09/2019,26/09/2019,26/09/2019,RENEWALS,521,J,7,9,3,DY15,Y,0,N,N,Not Comp,1500,4500,,
147553,13992,1,01/01/2020,31/12/2022,14/01/2020,14/01/2020,14/01/2020,14/01/2020,RENEWALS,521,J,10,11,2,1DY,Y,0,N,N,Not Comp,1250,2500,,
476085,14688,3,01/01/2022,31/12/2025,14/06/2021,14/06/2021,14/06/2021,14/06/2021,RENEWALS,521,J,14,15,2,3DY,Y,0,N,N,Not Comp,4000,8000,,
147058,14077,2,01/01/2020,31/12/2022,27/01/2020,27/01/2020,27/01/2020,27/01/2020,RENEWALS,521,J,16,17,2,1DY,Y,0,N,N,Not Comp,1250,2500,,
375287,13277,1,01/07/2019,31/12/2021,16/09/2019,16/09/2019,16/09/2019,16/09/2019,RENEWALS,521,J,18,19,2,DEX,Y,0,N,N,Not Comp,1950,3900,,
507475,14836,3,01/01/2022,31/12/2024,05/10/2021,05/10/2021,05/10/2021,05/10/2021,RENEWALS,521,J,22,23,2,3DY,Y,0,N,N,Not Comp,4000,8000,,
148734,10983,5,01/01/2017,31/12/2021,12/05/2017,12/05/2017,12/05/2017,12/05/2017,RENEWALS,521,J,24,24,1,Y,Y,0,Y,N,Not Comp,0,0,,
252338,11653,5,01/01/2018,31/12/2022,04/01/2018,04/01/2018,04/01/2018,04/01/2018,RENEWALS,521,K,2,2,1,5DY,Y,0,N,N,Not Comp,6500,6500,,
252346,11587,5,01/01/2018,31/12/2022,14/12/2017,14/12/2017,14/12/2017,14/12/2017,RENEWALS,521,K,3,3,1,5DY,Y,0,N,N,Not Comp,6500,6500,,
252403,11665,5,01/01/2018,31/12/2022,04/01/2018,04/01/2018,04/01/2018,04/01/2018,RENEWALS,521,K,4,5,2,5DY,Y,0,N,N,Not Comp,6500,13000,,
129604,11560,5,01/01/2018,31/12/2022,08/12/2017,08/12/2017,08/12/2017,08/12/2017,RENEWALS,521,K,6,7,2,5DY,Y,0,N,N,Not Comp,6500,13000,,
293209,13227,2,01/09/2019,31/12/2021,29/08/2019,29/08/2019,29/08/2019,29/08/2019,RENEWALS,521,K,8,9,2,DY15,Y,0,N,N,Not Comp,1500,3000,,
146845,11203,5,01/09/2017,31/08/2022,28/08/2017,28/08/2017,28/08/2017,28/08/2017,RENEWALS,521,K,10,11,2,5DP,Y,0,N,N,Not Comp,7500,15000,,
293209,13228,2,01/09/2019,31/12/2021,29/08/2019,29/08/2019,29/08/2019,29/08/2019,RENEWALS,521,K,12,13,2,DY15,Y,0,N,N,Not Comp,1500,3000,,
146597,13250,1,01/09/2019,31/08/2022,02/09/2019,02/09/2019,02/09/2019,02/09/2019,RENEWALS,521,K,14,15,2,1DY,Y,0,N,N,Not Comp,1250,2500,,
507475,14837,3,01/01/2022,31/12/2024,05/10/2021,05/10/2021,05/10/2021,05/10/2021,RENEWALS,521,K,16,23,8,3DY,Y,0,N,N,Not Comp,4000,32000,,
394932,13237,2,01/09/2019,31/12/2021,30/08/2019,30/08/2019,30/08/2019,30/08/2019,RENEWALS,521,K,24,25,2,DY15,Y,0,N,N,Not Comp,1500,3000,,
375139,13121,1,01/07/2019,31/12/2021,16/07/2019,16/07/2019,16/07/2019,16/07/2019,RENEWALS,522,A,5,6,2,DEX,Y,0,N,N,Not Comp,1950,3900,,
105052,12048,10,01/06/2018,31/12/2028,26/06/2018,26/06/2018,26/06/2018,26/06/2018,RENEWALS,522,A,7,8,2,10DP,P,0,N,N,Not Comp,13500,27000,,
262212,11709,5,01/01/2018,31/12/2022,18/01/2018,18/01/2018,18/01/2018,18/01/2018,RENEWALS,522,A,9,10,2,5DY,Y,0,N,N,Not Comp,6500,13000,,
145458,14017,1,01/01/2020,31/12/2022,19/01/2020,19/01/2020,19/01/2020,19/01/2020,RENEWALS,522,A,11,11,1,1DY,Y,0,N,N,Not Comp,1250,1250,,
465914,14642,5,01/01/2022,31/12/2027,10/05/2021,10/05/2021,10/05/2021,10/05/2021,RENEWALS,522,A,12,13,2,5DY,Y,0,N,N,Not Comp,6500,13000,,
107688,14106,2,01/01/2020,31/12/2022,31/01/2020,31/01/2020,31/01/2020,31/01/2020,RENEWALS,517,C,14,17,4,1DY,Y,0,N,N,Not Comp,1250,5000,,
104659,11647,3,01/01/2018,31/12/2020,04/01/2018,04/01/2018,04/01/2018,04/01/2018,RENEWALS,517,C,18,19,2,3DY,Y,0,N,N,Not Comp,4000,8000,,
262436,11838,4,01/01/2018,31/12/2021,08/02/2018,08/02/2018,08/02/2018,08/02/2018,RENEWALS,517,C,20,21,2,3DY,Y,0,N,N,Not Comp,4000,8000,,
148734,13664,12,01/01/2019,31/12/2030,26/09/2019,26/09/2019,26/09/2019,26/09/2019,RENEWALS,517,C,27,27,1,Y,Y,0,N,N,Not Comp,0,0,,
148734,10934,5,01/01/2017,31/12/2021,04/05/2017,04/05/2017,04/05/2017,04/05/2017,RENEWALS,517,D,1,1,1,Y,Y,0,Y,N,Not Comp,0,0,,
153379,13906,1,01/01/2020,31/12/2022,19/12/2019,19/12/2019,19/12/2019,19/12/2019,RENEWALS,517,D,4,5,2,1DY,Y,0,N,N,Not Comp,1250,2500,,
374892,13012,2,01/06/2019,31/12/2021,20/06/2019,20/06/2019,20/06/2019,20/06/2019,RENEWALS,517,D,6,7,2,DEX,Y,0,N,N,Not Comp,1950,3900,,
148734,13663,12,01/01/2019,31/12/2030,26/09/2019,26/09/2019,26/09/2019,26/09/2019,RENEWALS,517,D,8,8,1,Y,Y,0,N,N,Not Comp,0,0,,
211540,14534,3,01/01/2021,31/12/2024,11/02/2021,11/02/2021,11/02/2021,11/02/2021,RENEWALS,517,D,9,10,2,3DY,Y,0,N,N,Not Comp,4000,8000,,
374892,13013,2,01/06/2019,31/12/2021,20/06/2019,20/06/2019,20/06/2019,20/06/2019,RENEWALS,517,D,11,12,2,DEX,Y,0,N,N,Not Comp,1950,3900,,
118502,13813,10,01/07/2012,31/12/2022,01/07/2012,30/09/2019,30/09/2019,30/09/2019,RENEWALS,517,D,14,14,1,DXY,Y,0,N,N,Not Comp,9000,9000,,
138171,13991,1,01/01/2020,31/12/2022,14/01/2020,14/01/2020,14/01/2020,14/01/2020,RENEWALS,517,D,15,16,2,1DY,Y,0,N,N,Not Comp,1250,2500,,
149344,14958,3,01/01/2022,31/12/2024,25/11/2021,25/11/2021,25/11/2021,25/11/2021,RENEWALS,517,D,17,18,2,3DY,Y,0,N,N,Not Comp,4000,8000,,
353961,14010,1,01/01/2020,31/12/2022,19/01/2020,19/01/2020,19/01/2020,19/01/2020,RENEWALS,517,D,23,24,2,1DY,Y,0,N,N,Not Comp,1250,2500,,
111634,12360,3,01/01/2019,31/12/2021,05/11/2018,05/11/2018,05/11/2018,05/11/2018,RENEWALS,517,D,25,26,2,3DY,Y,0,N,N,Not Comp,4000,8000,,
148734,13662,12,01/01/2019,31/12/2030,26/09/2019,26/09/2019,26/09/2019,26/09/2019,RENEWALS,517,D,27,27,1,Y,Y,0,N,N,Not Comp,0,0,,
101008,11739,5,01/01/2018,31/12/2022,24/01/2018,24/01/2018,24/01/2018,24/01/2018,RENEWALS,517,E,1,6,6,5DY,Y,0,N,N,Not Comp,6500,39000,,
106301,12108,10,01/06/2018,31/05/2028,09/07/2018,09/07/2018,09/07/2018,09/07/2018,RENEWALS,517,E,7,12,6,10DY,Y,0,N,N,Not Comp,12500,75000,,
148734,13660,12,01/01/2019,31/12/2030,26/09/2019,26/09/2019,26/09/2019,26/09/2019,RENEWALS,517,E,17,17,1,Y,Y,0,N,N,Not Comp,0,0,,
107688,14107,2,01/01/2020,31/12/2022,31/01/2020,31/01/2020,31/01/2020,31/01/2020,RENEWALS,517,E,18,21,4,1DY,Y,0,N,N,Not Comp,1250,5000,,
149138,13930,1,01/01/2020,31/12/2022,07/01/2020,07/01/2020,07/01/2020,07/01/2020,RENEWALS,517,E,22,23,2,1DY,Y,0,N,N,Not Comp,1250,2500,,
144352,14957,1,01/01/2022,31/12/2022,25/11/2021,25/11/2021,25/11/2021,25/11/2021,RENEWALS,517,E,24,27,4,1DY,P,0,N,N,Not Comp,1250,5000,,
374975,13021,1,01/06/2019,31/12/2021,24/06/2019,24/06/2019,24/06/2019,24/06/2019,RENEWALS,517,F,1,2,2,DEX,Y,0,N,N,Not Comp,1950,3900,,
107688,14108,2,01/01/2020,31/12/2022,31/01/2020,31/01/2020,31/01/2020,31/01/2020,RENEWALS,517,F,3,6,4,1DY,Y,0,N,N,Not Comp,1250,5000,,
148734,10937,5,01/01/2017,31/12/2021,04/05/2017,04/05/2017,04/05/2017,04/05/2017,RENEWALS,517,F,7,7,1,Y,Y,0,Y,N,Not Comp,0,0,,
149195,14140,2,01/01/2020,31/12/2022,11/02/2020,11/02/2020,11/02/2020,11/02/2020,RENEWALS,517,F,8,9,2,1DY,Y,0,N,N,Not Comp,1250,2500,,
148734,13659,12,01/01/2019,31/12/2030,26/09/2019,26/09/2019,26/09/2019,26/09/2019,RENEWALS,517,F,10,11,2,Y,Y,0,N,N,Not Comp,0,0,,
414896,14046,5,01/01/2020,31/12/2024,22/01/2020,22/01/2020,22/01/2020,22/01/2020,RENEWALS,517,F,12,13,2,5DY,Y,0,N,N,Not Comp,6500,13000,,
152629,2808,10,01/09/2014,31/08/2024,22/08/2014,22/08/2014,22/08/2014,22/08/2014,RENEWALS,517,F,14,15,2,FXP,Y,0,N,N,Not Comp,9900,19800,,
151241,14794,1,01/01/2022,31/12/2022,31/08/2021,31/08/2021,31/08/2021,31/08/2021,RENEWALS,517,F,16,17,2,1DY,Y,0,N,N,Not Comp,1250,2500,,
106013,10827,5,01/07/2017,30/06/2022,24/04/2017,24/04/2017,24/04/2017,24/04/2017,RENEWALS,517,F,18,19,2,5DY,Y,0,N,N,Not Comp,6500,13000,,
158196,13832,1,01/01/2020,31/12/2022,30/10/2019,30/10/2019,30/10/2019,30/10/2019,RENEWALS,517,F,20,21,2,1DY,Y,0,N,N,Not Comp,1250,2500,,
129465,11566,5,01/01/2018,31/12/2022,08/12/2017,08/12/2017,08/12/2017,08/12/2017,RENEWALS,517,F,22,23,2,5DP,Y,0,N,N,Not Comp,7500,15000,,
148734,13658,12,01/01/2019,31/12/2030,26/09/2019,26/09/2019,26/09/2019,26/09/2019,RENEWALS,517,F,24,25,2,Y,Y,0,N,N,Not Comp,0,0,,
148734,13657,12,01/01/2019,31/12/2030,26/09/2019,26/09/2019,26/09/2019,26/09/2019,RENEWALS,517,F,26,27,2,Y,Y,0,N,N,Not Comp,0,0,,
103545,11611,5,01/01/2018,31/12/2022,19/12/2017,19/12/2017,19/12/2017,19/12/2017,RENEWALS,517,G,1,8,8,5DY,Y,0,N,N,Not Comp,6500,52000,,
148734,13656,12,01/01/2019,31/12/2030,26/09/2019,26/09/2019,26/09/2019,26/09/2019,RENEWALS,517,G,9,10,2,Y,Y,0,N,N,Not Comp,0,0,,
148734,13655,12,01/01/2019,31/12/2030,26/09/2019,26/09/2019,26/09/2019,26/09/2019,RENEWALS,517,G,11,11,1,Y,Y,0,N,N,Not Comp,0,0,,
111483,11775,5,01/01/2018,31/12/2022,26/01/2018,26/01/2018,26/01/2018,26/01/2018,RENEWALS,517,G,12,13,2,5DY,Y,0,N,N,Not Comp,6500,13000,,
148734,13654,12,01/01/2019,31/12/2030,26/09/2019,26/09/2019,26/09/2019,26/09/2019,RENEWALS,517,G,14,16,3,Y,Y,0,N,N,Not Comp,0,0,,
148734,10941,5,01/01/2017,31/12/2021,04/05/2017,04/05/2017,04/05/2017,04/05/2017,RENEWALS,517,G,17,19,3,Y,Y,0,Y,N,Not Comp,0,0,,
123918,13432,12,01/01/2019,31/12/2030,25/09/2019,25/09/2019,25/09/2019,25/09/2019,RENEWALS,517,G,20,21,2,Y,Y,0,N,N,Other,0,0,,
404889,13901,1,01/01/2020,31/12/2022,17/12/2019,17/12/2019,17/12/2019,17/12/2019,RENEWALS,517,G,22,23,2,1DY,Y,0,N,N,Not Comp,1250,2500,,
129506,11480,10,01/01/2018,31/12/2027,23/11/2017,23/11/2017,23/11/2017,23/11/2017,RENEWALS,517,G,24,25,2,10DY,Y,0,N,N,Not Comp,12500,25000,,
395061,13248,1,01/09/2019,31/12/2021,30/08/2019,30/08/2019,30/08/2019,30/08/2019,RENEWALS,517,G,26,27,2,DY15,Y,0,N,N,Not Comp,1500,3000,,
