acct_id,invoice_balance,total_bought,total_paid,total_owed,ticket_bought,ticket_paid,ticket_owed,sc_bought,sc_paid,sc_owed,donations_pledged,donations_received,donations_owed,on_account_payments,other,charge_back_count,charge_back_amount,acct_type_desc,tag
111353,0,5,5,0,0,0,0,5,5,0,0,0,0,0,0,0,0,Corporate,
111369,10,283,243,40,0,0,0,283,243,40,0,0,0,0,0,0,0,Corporate,
111370,5,59.75,39.75,20,0,0,0,59.75,39.75,20,0,0,0,0,0,0,0,Corporate,
111382,2.5,20,10,10,0,0,0,20,10,10,0,0,0,0,0,0,0,Corporate,
111392,0,40,25,15,0,0,0,40,25,15,0,0,0,0,0,0,0,Corporate,
111404,605,20334.04,23914.04,-3580,20204.6,20204.6,0,129.44,109.44,20,0,0,0,3600,0,0,0,Corporate,
111413,0,18,10.5,7.5,0,0,0,18,10.5,7.5,0,0,0,0,0,0,0,Corporate,
111424,1005,26545.6,33125.6,-6580,26500.6,26500.6,0,45,25,20,0,0,0,6600,0,0,0,Corporate,
111436,2.5,32.5,22.5,10,0,0,0,32.5,22.5,10,0,0,0,0,0,0,0,Corporate,
111447,0,20643.95,36643.95,-16000,20559.2,36559.2,-16000,84.75,84.75,0,0,0,0,0,0,0,0,Corporate,
111459,5,99.55,79.55,20,0,0,0,99.55,79.55,20,0,0,0,0,0,0,0,Corporate,
111461,10,1340.58,1250.58,90,0,0,0,1340.58,1250.58,90,0,0,0,0,0,0,0,Corporate,
111472,0,306.8,291.8,15,250,250,0,56.8,41.8,15,0,0,0,0,0,0,0,Personal,
111483,605,17057.6,21637.6,-4580,16977.6,16977.6,0,80,60,20,0,0,0,4600,0,0,0,Corporate,
111494,2.5,20,10,10,0,0,0,20,10,10,0,0,0,0,0,0,0,Corporate,
111506,5,80,63,17,0,0,0,80,60,20,0,0,0,0,0,0,0,Corporate,
111515,5,30652.6,30672.6,-20,30557.6,30557.6,0,95,85,10,0,0,0,0,0,0,0,Corporate,
111527,0,2128.8,2128.8,0,2078.8,2078.8,0,50,50,0,0,0,0,0,0,0,0,Corporate,
111538,0,20,5,15,0,0,0,20,5,15,0,0,0,0,0,0,0,Corporate,
111549,0,20,20,0,0,0,0,20,20,0,0,0,0,0,0,0,0,Corporate,
111551,0,87.5,80,7.5,67.5,67.5,0,20,12.5,7.5,0,0,0,0,0,0,0,Corporate,
111567,1005,25341.2,30021.2,-4680,25300.6,25300.6,0,40.6,20.6,20,0,0,0,4700,0,0,0,Corporate,
111578,1005,25351.6,29161.6,-3810,25259.6,25259.6,0,92,82,10,0,0,0,3820,0,0,0,Corporate,
111589,0,46,31,15,0,0,0,46,31,15,0,0,0,0,0,0,0,Corporate,
111591,502.5,12984.41,15474.41,-2490,12963.91,12963.91,0,20.5,10.5,10,0,0,0,2500,0,0,0,Corporate,
111608,0,85.46,85.46,0,0,0,0,85.46,85.46,0,0,0,0,0,0,0,0,Corporate,
111612,0,112.25,72.05,40.2,0,0,0,112.25,72.05,40.2,0,0,0,0,0,0,0,Corporate,
111623,2.5,2785.8,2818.3,-32.5,2739.3,2739.3,0,46.5,36.5,10,0,0,0,0,0,0,0,Corporate,
111634,0,18506.45,29162.45,-10656,18381.2,18381.2,0,125.25,115.25,10,0,0,0,10666,0,0,0,Corporate,
111645,0,115.27,107.77,7.5,0,0,0,115.27,107.77,7.5,0,0,0,0,0,0,0,Corporate,
111657,5,161.5,141.5,20,3.1,3.1,0,158.4,138.4,20,0,0,0,0,0,0,0,Corporate,
111660,0,20,5,15,0,0,0,20,5,15,0,0,0,0,0,0,0,Corporate,
111671,0,20,5,15,0,0,0,20,5,15,0,0,0,0,0,0,0,Corporate,
111683,1105,13557.6,12937.6,620,13477.6,12877.6,600,80,60,20,0,0,0,0,0,0,0,Corporate,
111694,0,25,17.5,7.5,0,0,0,25,17.5,7.5,0,0,0,0,0,0,0,Corporate,
111705,1000,28307.6,33528.9,-5221.3,26979.6,26979.6,0,1328,1288,40,0,0,0,4980,0,0,0,Corporate,
111716,5,56.4,36.4,20,0,0,0,56.4,36.4,20,0,0,0,0,0,0,0,Corporate,
111727,502.5,4629.1,5952.1,-1323,4600.3,4600.3,0,28.8,18.8,10,0,0,0,1333,0,0,0,Corporate,
111738,0,50.8,35.8,15,0,0,0,50.8,35.8,15,0,0,0,0,0,0,0,Corporate,
111749,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Corporate,
111751,0,26713.9,29213.9,-2500,26499.6,26499.6,0,214.3,214.3,0,0,0,0,2500,0,0,0,Corporate,
111761,0,36.5,29,7.5,0,0,0,36.5,29,7.5,0,0,0,0,0,0,0,Corporate,
111773,0,35.75,35.75,0,0,0,0,35.75,35.75,0,0,0,0,0,0,0,0,Corporate,
111784,0,64.54,64.54,0,16.77,16.77,0,47.77,47.77,0,0,0,0,0,0,0,0,Corporate,
111795,0,40,30,10,0,0,0,40,30,10,0,0,0,0,0,0,0,Corporate,
111807,0,20.8,20.8,0,0,0,0,20.8,20.8,0,0,0,0,0,0,0,0,Corporate,
111819,2.5,6032.8,10018.15,-3985.35,5899.3,9899.3,-4000,133.5,118.85,14.65,0,0,0,0,0,0,0,Corporate,
111820,2.5,94.87,81.27,13.6,0,0,0,94.87,81.27,13.6,0,0,0,0,0,0,0,Corporate,
111832,2.5,32.5,22.5,10,0,0,0,32.5,22.5,10,0,0,0,0,0,0,0,Corporate,
111843,10365,14604.6,4864.6,9740,14539.6,4779.6,9760,65,45,20,0,0,0,0,0,0,0,Corporate,
111855,0,51,36,15,0,0,0,51,36,15,0,0,0,0,0,0,0,Corporate,
111869,605,26575.6,30085.6,-3510,26480.6,26480.6,0,95,85,10,0,0,0,3520,0,0,0,Corporate,
111871,400,2696.2,5081.2,-2385,2650.6,5050.6,-2400,45.6,30.6,15,0,0,0,0,0,0,0,Corporate,
111882,0,7.5,7.5,0,0,0,0,7.5,7.5,0,0,0,0,0,0,0,0,Corporate,
111893,0,21.3,21.3,0,0,0,0,21.3,21.3,0,0,0,0,0,0,0,0,Corporate,
111904,0,10236.75,13344.25,-3107.5,10040,13155,-3115,196.75,189.25,7.5,0,0,0,0,0,0,0,Corporate,
111925,5,8057.25,8037.25,20,8000,8000,0,57.25,37.25,20,0,0,0,0,0,0,0,Corporate,
111937,15,376.5,331.5,45,0,0,0,376.5,331.5,45,0,0,0,0,0,0,0,Corporate,
111944,7.5,39645.9,47115.9,-7470,39600.9,39600.9,0,45,15,30,0,0,0,7500,0,0,0,Corporate,
111956,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Corporate,
111966,465,13094.55,20594.35,-7499.8,13018.1,20558.1,-7540,76.45,36.25,40.2,0,0,0,0,0,0,0,Personal,
111977,0,888,863,25,427.79,427.79,0,460.21,435.21,25,0,0,0,0,0,0,0,Corporate,
111988,0,39090.5,39085.5,5,39000,39000,0,90.5,85.5,5,0,0,0,0,0,0,0,Corporate,
111999,1005,18085.6,21670.6,-3585,18000.6,18000.6,0,85,70,15,0,0,0,3600,0,0,0,Corporate,
112001,5,2251.24,2231.24,20,0,0,0,2251.24,2231.24,20,0,0,0,0,0,0,0,Corporate,
112018,0,111.05,96.05,15,0,0,0,111.05,96.05,15,0,0,0,0,0,0,0,Corporate,
112035,1620,104113.5,124033.5,-19920,103959.4,103959.4,0,154.1,74.1,80,0,0,0,20000,0,0,0,Corporate,
112046,0,10,2.5,7.5,0,0,0,10,2.5,7.5,0,0,0,0,0,0,0,Corporate,
112058,1000,9870.6,14216.6,-4346,9780.6,12441.6,-2661,90,75,15,0,0,0,1700,0,0,0,Corporate,
112067,0,55,55,0,0,0,0,55,55,0,0,0,0,0,0,0,0,Corporate,
112079,0,62,54.75,7.25,0,0,0,62,54.75,7.25,0,0,0,0,0,0,0,Corporate,
112080,0,89.25,74.25,15,45,45,0,44.25,29.25,15,0,0,0,0,0,0,0,Corporate,
112091,0,26,26,0,0,0,0,26,26,0,0,0,0,0,0,0,0,Corporate,
112103,2.5,68.5,58.5,10,0,0,0,68.5,58.5,10,0,0,0,0,0,0,0,Corporate,
112119,0,678.5,668.5,10,0,0,0,678.5,668.5,10,0,0,0,0,0,0,0,Corporate,
112132,0,227.5,205,22.5,0,0,0,227.5,205,22.5,0,0,0,0,0,0,0,Corporate,
112142,0,30,20,10,0,0,0,30,20,10,0,0,0,0,0,0,0,Corporate,
112154,0,21.25,13.75,7.5,0,0,0,21.25,13.75,7.5,0,0,0,0,0,0,0,Corporate,
112163,0,7.5,0,7.5,0,0,0,7.5,0,7.5,0,0,0,0,0,0,0,Corporate,
112174,0,45,35,10,0,0,0,45,35,10,0,0,0,0,0,0,0,Corporate,
112186,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Corporate,
112197,0,26904.6,31104.6,-4200,26799.6,26799.6,0,105,105,0,0,0,0,4200,0,0,0,Corporate,
112209,0,26,26,0,0,0,0,26,26,0,0,0,0,0,0,0,0,Corporate,
112211,5,130.8,100.8,30,0,0,0,130.8,100.8,30,0,0,0,0,0,0,0,Corporate,
112222,0,28004.15,30806.5,-2802.35,27877.6,27877.6,0,126.55,126.55,0,0,0,0,2800,0,0,0,Corporate,
112233,0,8.5,8.5,0,0,0,0,8.5,8.5,0,0,0,0,0,0,0,0,Corporate,
112244,0,11.13,11.13,0,0,0,0,11.13,11.13,0,0,0,0,0,0,0,0,Corporate,
112256,10365,37927.23,41006.98,-3079.75,37536.4,40676.4,-3140,390.83,330.58,60.25,0,0,0,0,0,0,0,Corporate,
112265,7.5,135.01,105.01,30,0,0,0,135.01,105.01,30,0,0,0,0,0,0,0,Corporate,
112277,12.5,14567.8,15077.8,-510,14440.3,14440.3,0,127.5,77.5,50,0,0,0,560,0,0,0,Corporate,
112288,2.5,38.63,28.63,10,0,0,0,38.63,28.63,10,0,0,0,0,0,0,0,Corporate,
112299,0,20,20,0,0,0,0,20,20,0,0,0,0,0,0,0,0,Corporate,
112301,1507.5,26723.4,26693.4,30,26580.9,26580.9,0,142.5,112.5,30,0,0,0,0,0,0,0,Corporate,
112317,2000,11834.7,16815.7,-4981,11518.2,16518.2,-5000,316.5,297.5,19,0,0,0,0,0,0,0,Corporate,
112328,7.5,112.87,72,40.87,0,0,0,112.87,72,40.87,0,0,0,0,0,0,0,Corporate,
112339,302.5,15716.93,16761.93,-1045,15649.3,15649.3,0,67.63,62.63,5,0,0,0,1050,0,0,0,Corporate,
112341,0,212,132,80,0,0,0,212,132,80,0,0,0,0,0,0,0,Corporate,
112358,5,586.25,527.64,58.61,0,0,0,586.25,527.64,58.61,0,0,0,0,0,0,0,Corporate,
112362,0,149.7,127.2,22.5,0,0,0,149.7,127.2,22.5,0,0,0,0,0,0,0,Corporate,
112373,0,62.63,55.13,7.5,0,0,0,62.63,55.13,7.5,0,0,0,0,0,0,0,Corporate,
112384,5,87.8,77.8,10,0,0,0,87.8,77.8,10,0,0,0,0,0,0,0,Corporate,
112395,5,32626.2,38016.2,-5390,32531.2,32531.2,0,95,85,10,0,0,0,5400,0,0,0,Corporate,
112411,0,32.75,32.75,0,0,0,0,32.75,32.75,0,0,0,0,0,0,0,0,Corporate,
112422,302.5,4230.3,6555.64,-2325.34,4200.3,5533.3,-1333,30,22.34,7.66,0,0,0,1000,0,0,0,Corporate,
112438,0,75,60,15,0,0,0,75,60,15,0,0,0,0,0,0,0,Corporate,
112449,2.5,41.3,31.3,10,0,0,0,41.3,31.3,10,0,0,0,0,0,0,0,Corporate,
112451,803.2,30982.43,34869.23,-3886.8,30923.63,32923.63,-2000,58.8,55.6,3.2,0,0,0,1890,0,0,0,Corporate,
112466,0,100.05,100.05,0,0,0,0,100.05,100.05,0,0,0,0,0,0,0,0,Corporate,
112476,0,6022.8,11020.3,-4997.5,5979.3,10979.3,-5000,43.5,41,2.5,0,0,0,0,0,0,0,Corporate,
112488,0,207.75,200.25,7.5,1.65,1.65,0,206.1,198.6,7.5,0,0,0,0,0,0,0,Corporate,
112499,0,712,697,15,6.61,6.61,0,705.39,690.39,15,0,0,0,0,0,0,0,Corporate,
112500,300,15269.19,21216.8,-5947.61,14925.3,20575.3,-5650,343.89,477.89,-134,0,0,0,0,0,0,0,Corporate,
112510,5,50,30,20,0,0,0,50,30,20,0,0,0,0,0,0,0,Corporate,
112522,0,16,16,0,0,0,0,16,16,0,0,0,0,0,0,0,0,Corporate,
112533,0,82,72,10,0,0,0,82,72,10,0,0,0,0,0,0,0,Corporate,
112544,6545,20433.28,16529.9,3903.38,20234.6,16360.6,3874,198.68,169.3,29.38,0,0,0,0,0,0,0,Corporate,
112556,500,4907.7,3880.2,1027.5,4869.8,3849.8,1020,37.9,30.4,7.5,0,0,0,0,0,0,0,Corporate,
112579,605,19652.15,21752.15,-2100,19580.6,19580.6,0,71.55,51.55,20,0,0,0,2120,0,0,0,Corporate,
112580,5,48.25,28.25,20,0,0,0,48.25,28.25,20,0,0,0,0,0,0,0,Corporate,
112592,0,5,5,0,0,0,0,5,5,0,0,0,0,0,0,0,0,Corporate,
112604,0,1075,1067.5,7.5,1050,1050,0,25,17.5,7.5,0,0,0,0,0,0,0,Corporate,
112613,10,20260.5,21419.21,-1158.71,20000,21198.71,-1198.71,260.5,220.5,40,0,0,0,0,0,0,0,Corporate,
112624,18400,72254,54064,18190,72042.6,53862.6,18180,211.4,201.4,10,0,0,0,0,0,0,0,Corporate,
112635,0,33.5,26,7.5,0,0,0,33.5,26,7.5,0,0,0,0,0,0,0,Corporate,
112646,0,102.75,102.75,0,0,0,0,102.75,102.75,0,0,0,0,0,0,0,0,Corporate,
112658,1500,4741.5,4719,22.5,4570,4570,0,171.5,149,22.5,0,0,0,0,0,0,0,Corporate,
112664,0,8482.05,14667.05,-6185,8400.3,12400.3,-4000,81.75,66.75,15,0,0,0,2200,0,0,0,Corporate,
112676,0,173.8,138.8,35,45,45,0,128.8,93.8,35,0,0,0,0,0,0,0,Corporate,
112687,27600,30042.6,3432.6,26610,29977.6,3377.6,26600,65,55,10,0,0,0,0,0,0,0,Corporate,
112699,0,20,5,15,0,0,0,20,5,15,0,0,0,0,0,0,0,Corporate,
112700,0,55,40,15,0,0,0,55,40,15,0,0,0,0,0,0,0,Corporate,
112719,0,39,24,15,0,0,0,39,24,15,0,0,0,0,0,0,0,Corporate,
112720,2.5,23.5,13.5,10,0,0,0,23.5,13.5,10,0,0,0,0,0,0,0,Corporate,
112731,0,2.5,2.5,0,0,0,0,2.5,2.5,0,0,0,0,0,0,0,0,Corporate,
112743,0,54.5,54.5,0,0,0,0,54.5,54.5,0,0,0,0,0,0,0,0,Corporate,
112754,805,27272.35,32452.35,-5180,27200.6,27200.6,0,71.75,51.75,20,0,0,0,5200,0,0,0,Corporate,
112767,0,54.5,842.5,-788,0,0,0,54.5,54.5,0,0,0,0,788,0,0,0,Corporate,
112779,1005,18942.28,21058.6,-2116.32,16560.36,16560.6,-0.24,2381.92,2371.92,10,0,0,0,1900,0,0,0,Personal,
112780,5,24591.1,27620.1,-3029,24437.6,24437.6,0,153.5,148.5,5,0,0,0,3034,0,0,0,Corporate,
112791,805,26150.6,30010.6,-3860,26120.6,26120.6,0,30,10,20,0,0,0,3880,0,0,0,Corporate,
112803,5,121.3,101.3,20,0,0,0,121.3,101.3,20,0,0,0,0,0,0,0,Corporate,
112812,507.5,5506.3,13509.3,-8003,5399.8,10399.8,-5000,106.5,76.5,30,0,0,0,3033,0,0,0,Corporate,
112824,1007.5,26490.1,31459.6,-4969.5,26331.6,26331.1,0.5,158.5,128.5,30,0,0,0,5000,0,0,0,Corporate,
112835,405,16799.6,21619.6,-4820,16759.6,16759.6,0,40,20,20,0,0,0,4840,0,0,0,Corporate,
112846,0,62.28,48.78,13.5,0,0,0,62.28,48.78,13.5,0,0,0,0,0,0,0,Corporate,
112852,0,40,40,0,0,0,0,40,40,0,0,0,0,0,0,0,0,Corporate,
112864,0,182.3,154.55,27.75,0,0,0,182.3,154.55,27.75,0,0,0,0,0,0,0,Corporate,
112875,2.5,51.5,41.5,10,0,0,0,51.5,41.5,10,0,0,0,0,0,0,0,Corporate,
112886,0,10,10,0,0,0,0,10,10,0,0,0,0,0,0,0,0,Corporate,
112897,605,11609.3,17095.3,-5486,11579.6,11579.6,0,29.7,9.7,20,0,0,0,5506,0,0,0,Corporate,
112908,10,120,80,40,0,0,0,120,80,40,0,0,0,0,0,0,0,Corporate,
112913,407.5,53657.3,75505.3,-21848,53519.8,73519.8,-20000,137.5,107.5,30,0,0,0,1878,0,0,0,Corporate,
112924,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Corporate,
112936,2.5,66.64,56.64,10,0,0,0,66.64,56.64,10,0,0,0,0,0,0,0,Corporate,
112947,1000,13363.6,15853.6,-2490,13333.6,13333.6,0,30,20,10,0,0,0,2500,0,0,0,Corporate,
112959,5,29076.6,32856.6,-3780,28998.6,28998.6,0,78,58,20,0,0,0,3800,0,0,0,Corporate,
112961,0,10546.1,18535.5,-7989.4,10478.6,18478,-7999.4,67.5,57.5,10,0,0,0,0,0,0,0,Corporate,
112972,0,69.25,54.25,15,0,0,0,69.25,54.25,15,0,0,0,0,0,0,0,Corporate,
112983,2.5,10070.85,10065.85,5,10000.6,10000.6,0,70.25,65.25,5,0,0,0,0,0,0,0,Corporate,
112995,1002.5,7139.74,7216.4,-76.66,6189.6,6189.6,0,950.14,931.14,19,0,0,0,0,0,0,0,Corporate,
113006,0,12.13,12.13,0,0,0,0,12.13,12.13,0,0,0,0,0,0,0,0,Corporate,
113015,1005,26738.4,26911.62,-173.22,26673.6,26861.82,-188.22,64.8,49.8,15,0,0,0,0,0,0,0,Corporate,
113038,2.5,63.28,53.28,10,0,0,0,63.28,53.28,10,0,0,0,0,0,0,0,Corporate,
113049,0,46.25,46.25,0,0,0,0,46.25,46.25,0,0,0,0,0,0,0,0,Corporate,
113051,1205,59576.2,65156.2,-5580,59521.2,65121.2,-5600,55,35,20,0,0,0,0,0,0,0,Corporate,
113066,15344,45769.2,46395.2,-626,45549.2,46215.2,-666,220,180,40,0,0,0,0,0,0,0,Corporate,
113077,5,44.75,24.75,20,0,0,0,44.75,24.75,20,0,0,0,0,0,0,0,Corporate,
113088,5,37557.6,28537.6,9020,37519.6,28519.6,9000,38,18,20,0,0,0,0,0,0,0,Corporate,
113090,2.5,76.75,69.25,7.5,0,0,0,76.75,69.25,7.5,0,0,0,0,0,0,0,Corporate,
113102,5,27281.35,30636.35,-3355,27158.6,27158.6,0,122.75,77.75,45,0,0,0,3400,0,0,0,Corporate,
113112,0,31.13,31.13,0,0,0,0,31.13,31.13,0,0,0,0,0,0,0,0,Corporate,
113123,0,2.5,2.5,0,0,0,0,2.5,2.5,0,0,0,0,0,0,0,0,Corporate,
113134,0,217,194.5,22.5,4.79,4.79,0,212.21,189.71,22.5,0,0,0,0,0,0,0,Corporate,
113145,0,40,25,15,0,0,0,40,25,15,0,0,0,0,0,0,0,Corporate,
113157,1005,786.5,3196.5,-2410,677.6,677.6,0,108.9,88.9,20,0,0,0,2400,0,0,0,Corporate,
113160,1005,18885.6,21605.6,-2720,18860.6,18860.6,0,25,5,20,0,0,0,2740,0,0,0,Corporate,
113171,1000,21684.25,37002.25,-15318,21600.6,29600.6,-8000,83.65,68.65,15,0,0,0,7333,0,0,0,Corporate,
113183,22339,35652.6,13298.6,22354,35537.6,13203.6,22334,115,95,20,0,0,0,0,0,0,0,Corporate,
113194,0,90,90,0,0,0,0,90,90,0,0,0,0,0,0,0,0,Corporate,
113205,0,15,7.5,7.5,0,0,0,15,7.5,7.5,0,0,0,0,0,0,0,Corporate,
113216,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Corporate,
113226,0,5,5,0,0,0,0,5,5,0,0,0,0,0,0,0,0,Corporate,
113238,0,161.7,146.7,15,30,30,0,131.7,116.7,15,0,0,0,0,0,0,0,Corporate,
113249,0,40,35,5,0,0,0,40,35,5,0,0,0,0,0,0,0,Corporate,
113250,0,20,20,0,0,0,0,20,20,0,0,0,0,0,0,0,0,Corporate,
113267,5,104.25,9594.25,-9490,0,9500,-9500,104.25,94.25,10,0,0,0,0,0,0,0,Corporate,
113278,0,85.05,62.8,22.25,0,0,0,85.05,62.8,22.25,0,0,0,0,0,0,0,Corporate,
113289,0,37,37,0,0,0,0,37,37,0,0,0,0,0,0,0,0,Corporate,
113291,0,7.5,0,7.5,0,0,0,7.5,0,7.5,0,0,0,0,0,0,0,Corporate,
113301,5,1198.01,1183,15.01,824.65,824.64,0.01,373.36,358.36,15,0,0,0,0,0,0,0,Corporate,
113318,1000,8018.48,13176.98,-5158.5,8000.6,10500.6,-2500,17.88,10.38,7.5,0,0,0,2666,0,0,0,Corporate,
113329,0,122.5,107.5,15,0,0,0,122.5,107.5,15,0,0,0,0,0,0,0,Corporate,
113342,2.5,48,38.06,9.94,0,0,0,48,38.06,9.94,0,0,0,0,0,0,0,Corporate,
113354,0,86,86,0,0,0,0,86,86,0,0,0,0,0,0,0,0,Corporate,
113363,5,18667.6,19827.6,-1160,18600.6,18600.6,0,67,47,20,0,0,0,1180,0,0,0,Corporate,
113374,0,40.5,35.5,5,0,0,0,40.5,35.5,5,0,0,0,0,0,0,0,Corporate,
113385,402.5,13969.9,15395.3,-1425.4,13919.3,13919.3,0,50.6,40.6,10,0,0,0,1420,0,0,0,Corporate,
113396,305,13950.05,16618.82,-2668.77,13445.6,13480.58,-34.98,504.45,424.09,80.36,0,0,0,2666,0,0,0,Corporate,
113414,2.5,178.91,168.91,10,0,0,0,178.91,168.91,10,0,0,0,0,0,0,0,Corporate,
113426,5,50,35,15,0,0,0,50,35,15,0,0,0,0,0,0,0,Corporate,
113437,0,40,25,15,0,0,0,40,25,15,0,0,0,0,0,0,0,Corporate,
113449,0,13.75,13.75,0,0,0,0,13.75,13.75,0,0,0,0,0,0,0,0,Corporate,
113450,1610,55721.2,65341.2,-9620,55601.2,55601.2,0,120,80,40,0,0,0,9660,0,0,0,Corporate,
113469,405,25635.6,38010.6,-12375,25600.6,33600.6,-8000,35,10,25,0,0,0,4400,0,0,0,Corporate,
113470,2.5,10,0,10,0,0,0,10,0,10,0,0,0,0,0,0,0,Corporate,
113481,0,77,47,30,0,0,0,77,47,30,0,0,0,0,0,0,0,Corporate,
113492,0,67,44.5,22.5,0,0,0,67,44.5,22.5,0,0,0,0,0,0,0,Corporate,
113504,5,19285.6,24873.1,-5587.5,19250.6,24850.6,-5600,35,22.5,12.5,0,0,0,0,0,0,0,Corporate,
113518,0,40,25,15,0,0,0,40,25,15,0,0,0,0,0,0,0,Corporate,
113524,0,71.5,56.5,15,0,0,0,71.5,56.5,15,0,0,0,0,0,0,0,Corporate,
113535,0,107.5,107.5,0,0,0,0,107.5,107.5,0,0,0,0,0,0,0,0,Corporate,
113546,0,12.5,12.5,0,0,0,0,12.5,12.5,0,0,0,0,0,0,0,0,Corporate,
113558,500,9368.3,15788.3,-6420,8995.3,12995.3,-4000,373,365.5,7.5,0,0,0,2400,0,0,0,Corporate,
113567,5,87,67,20,0,0,0,87,67,20,0,0,0,0,0,0,0,Corporate,
113579,0,81.55,61.8,19.75,0,0,0,81.55,61.8,19.75,0,0,0,0,0,0,0,Corporate,
113580,3154,12309.18,14455.18,-2146,12259.3,14405.3,-2146,49.88,49.88,0,0,0,0,0,0,0,0,Corporate,
113591,3010,74327.15,89192.15,-14865,74061.8,74061.8,0,265.35,240.35,25,0,0,0,14890,0,0,0,Corporate,
113603,7.5,30,0,30,0,0,0,30,0,30,0,0,0,0,0,0,0,Corporate,
113619,0,89,84,5,0,0,0,89,84,5,0,0,0,0,0,0,0,Corporate,
113620,907.5,39701.46,49082.12,-9380.66,38243.9,38243.9,0,1457.56,1366.78,90.78,0,0,0,5360,0,0,0,Corporate,
113632,0,10749.32,12445.47,-1696.15,10510.92,12210.92,-1700,238.4,233.4,5,0,0,0,0,0,0,0,Corporate,
113642,0,51.5,47.75,3.75,0,0,0,51.5,47.75,3.75,0,0,0,0,0,0,0,Corporate,
113654,2.5,14968.18,16178.18,-1210,14918.8,14918.8,0,49.38,39.38,10,0,0,0,1220,0,0,0,Corporate,
113663,15527.5,33648.6,23013.6,10635,33568.6,22948.6,10620,80,65,15,0,0,0,0,0,0,0,Corporate,
113674,1005,10877.9,12898.9,-2021,10800.6,10800.6,0,77.3,57.3,20,0,0,0,2041,0,0,0,Corporate,
113685,0,24.75,2817.25,-2792.5,0,2800,-2800,24.75,17.25,7.5,0,0,0,0,0,0,0,Corporate,
113708,5,1342.8,4130.3,-2787.5,1320.3,4120.3,-2800,22.5,10,12.5,0,0,0,0,0,0,0,Corporate,
113718,5,55,35,20,0,0,0,55,35,20,0,0,0,0,0,0,0,Corporate,
113729,805,33179.6,33159.6,20,33079.6,33079.6,0,100,80,20,0,0,0,0,0,0,0,Corporate,
113741,0,45.8,30.8,15,0,0,0,45.8,30.8,15,0,0,0,0,0,0,0,Corporate,
113753,0,73.25,73.25,0,0,0,0,73.25,73.25,0,0,0,0,0,0,0,0,Corporate,
113766,5,27694.6,32689.6,-4995,27599.6,27599.6,0,95,90,5,0,0,0,5000,0,0,0,Corporate,
113774,2.5,23.5,13.5,10,0,0,0,23.5,13.5,10,0,0,0,0,0,0,0,Corporate,
113785,5,10130.3,10115.3,15,10000,10000,0,130.3,115.3,15,0,0,0,0,0,0,0,Corporate,
113796,23757.5,57537.3,35587.24,21950.06,57056.4,34306.4,22750,480.9,411.04,69.86,0,0,0,850,0,0,0,Corporate,
113808,1005,995.6,3157.6,-2162,920.6,920.6,0,75,55,20,0,0,0,2182,0,0,0,Corporate,
113814,2.5,22.5,12.5,10,0,0,0,22.5,12.5,10,0,0,0,0,0,0,0,Corporate,
113836,5,65.6,50.6,15,0.6,0.6,0,65,50,15,0,0,0,0,0,0,0,Corporate,
113848,5,56.4,36.4,20,0,0,0,56.4,36.4,20,0,0,0,0,0,0,0,Corporate,
113850,0,40,25,15,0,0,0,40,25,15,0,0,0,0,0,0,0,Corporate,
113861,2.5,32.5,25,7.5,0,0,0,32.5,25,7.5,0,0,0,0,0,0,0,Corporate,
113872,0,136.25,117,19.25,0,0,0,136.25,117,19.25,0,0,0,0,0,0,0,Corporate,
113895,1000,15576.51,15547.4,29.11,14505.2,14505.2,0,1071.31,1031.31,40,0,0,0,0,0,0,0,Corporate,
113905,502.5,6546.55,6536.55,10,6500.3,6500.3,0,46.25,36.25,10,0,0,0,0,0,0,0,Corporate,
113915,2.5,15,5,10,0,0,0,15,5,10,0,0,0,0,0,0,0,Corporate,
113926,5,26419.4,32012.4,-5593,26369.4,26369.4,0,50,30,20,0,0,0,5613,0,0,0,Corporate,
113937,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Corporate,
113950,0,41,41,0,0,0,0,41,41,0,0,0,0,0,0,0,0,Corporate,
113967,5,27143.1,30820.52,-3677.42,26998.6,27286.02,-287.42,144.5,134.5,10,0,0,0,3400,0,0,0,Corporate,
113978,0,18,4010.5,-3992.5,0,4000,-4000,18,10.5,7.5,0,0,0,0,0,0,0,Corporate,
113991,5,84.8,49.8,35,0,0,0,84.8,49.8,35,0,0,0,0,0,0,0,Corporate,
114002,0,16422.8,24647.8,-8225,16327.8,24327.8,-8000,95,90,5,0,0,0,230,0,0,0,Corporate,
114017,5,23409.6,30722.6,-7313,23359.6,23359.6,0,50,30,20,0,0,0,7333,0,0,0,Corporate,
114028,0,100.05,80.05,20,0,0,0,100.05,80.05,20,0,0,0,0,0,0,0,Corporate,
114030,0,149.25,124.25,25,0,0,0,149.25,124.25,25,0,0,0,0,0,0,0,Corporate,
114041,0,60,55,5,0,0,0,60,55,5,0,0,0,0,0,0,0,Corporate,
114052,2.5,4710,4700,10,4700,4700,0,10,0,10,0,0,0,0,0,0,0,Corporate,
